,stimes,k,opt error,even error
0,0.0,23.43076923076923,2908.725479498057,3208.158405205727
1,64269.0,21.16766467065868,2908.725479498057,3208.158405205727
2,92061.0,26.03960396039604,2908.725479498057,3208.158405205727
3,171963.0,29.446759259259256,2908.725479498057,3208.158405205727
4,236232.0,29.17017017017017,2908.725479498057,3208.158405205727
5,265761.0,30.25537634408602,2908.725479498057,3208.158405205727
