,stimes,k,opt error,even error
0,0.0,23.43076923076923,32249.907973182657,43074.91627853643
1,64269.0,21.16766467065868,32249.907973182657,43074.91627853643
2,92061.0,24.129001883239173,32249.907973182657,43074.91627853643
3,152856.0,26.41252955082742,32249.907973182657,43074.91627853643
4,191070.0,30.866357504215852,32249.907973182657,43074.91627853643
5,267498.0,30.495412844036704,32249.907973182657,43074.91627853643
