,stimes,k,opt error,even error
0,0.0,23.43076923076923,19716.596810086652,22074.125093102026
1,64269.0,21.16766467065868,19716.596810086652,22074.125093102026
2,92061.0,26.03960396039604,19716.596810086652,22074.125093102026
3,171963.0,29.446759259259256,19716.596810086652,22074.125093102026
4,236232.0,29.17017017017017,19716.596810086652,22074.125093102026
5,265761.0,30.25537634408602,19716.596810086652,22074.125093102026
