,stimes,k,opt error,even error
0,0.0,23.43076923076923,38489.29090361243,41066.48738014542
1,64269.0,21.16766467065868,38489.29090361243,41066.48738014542
2,92061.0,24.129001883239173,38489.29090361243,41066.48738014542
3,152856.0,27.763720598717033,38489.29090361243,41066.48738014542
4,231021.0,29.63165399239543,38489.29090361243,41066.48738014542
5,267498.0,30.495412844036704,38489.29090361243,41066.48738014542
