,stimes,k,opt error,even error
0,0.0,23.43076923076923,37763.941838255094,39399.48086069545
1,64269.0,21.16766467065868,37763.941838255094,39399.48086069545
2,92061.0,26.03960396039604,37763.941838255094,39399.48086069545
3,171963.0,30.70148462354189,37763.941838255094,39399.48086069545
4,248391.0,28.187634408602154,37763.941838255094,39399.48086069545
5,316134.0,30.13651685393258,37763.941838255094,39399.48086069545
